"main_id","ra","dec","rvz_redshift","radial_velocity","rv_norm","ang_dist"
"[BIO2015] GNDY-7194815430",189.331166666667,62.2619444444444,8.38,2512260.79804,-0.294861151223385,1.91583311573563
"[BIO2015] GNDY-7164114582",189.318375,62.2495,8.2,2458298.1556,-0.470380956337105,1.91583525355761
"[BIO2015] GNWY-7379420231",189.408083333333,62.33975,8.29,2485279.47682,-0.382621053780246,1.91584368696865
"HRG14 J123700.41+621109.4",189.251666666667,62.1860277777778,7.8809,2362634.3822522,-0.781538566402591,1.91585798928725
"[BIO2015] GNDY-7059012382",189.274583333333,62.2106111111111,8.02,2404335.51316,-0.645900761450823,1.91587050286186
"MODS wide  7886",189.3102834,62.2472082,7.45,2233453.8121,-1.20171347764426,1.91587788414676
"[BIO2015] GNWY-6458508231",189.191041666667,62.13975,7.84,2350372.87072,-0.82142056656454,1.91596428977979
"[BIO2015] GNDY-6546610361",189.22775,62.1766944444444,7.41,2221462.11378,-1.24071787878065,1.91596562321872
"[BIO2015] GNDY-7028912438",189.262041666667,62.2121666666667,7.84,2350372.87072,-0.82142056656454,1.91597445565986
"GOODS J123728.08+621920.2",189.3669341,62.3223275,7.96,2386347.96568,-0.704407363155395,1.91601677884166
"[BIO2015] GNDY-6507310134",189.211375,62.1703888888889,8.29,2485279.47682,-0.382621053780246,1.91604001089844
"[BIO2015] GNWZ-7297220114",189.373833333333,62.3365,7.75,2323391.5495,-0.9091804691214,1.91607096637749
"[BIO2015] GNWY-7297120113",189.373791666667,62.3364722222222,8.02,2404335.51316,-0.645900761450823,1.91607106670562
"HRG14 J123655.68+621208.4",189.232,62.2024166666667,7.51,2251441.35958,-1.14320687593969,1.91612404253802
"[BIO2015] GNDY-7121816321",189.30075,62.2755833333333,8.11,2431316.83438,-0.558140858893963,1.91615770039141
"HRG14 J123712.03+621649.3",189.300125,62.2804166666667,7.41,2221462.11378,-1.24071787878065,1.91619799709193
"[BIO2015] GNDY-7000414294",189.250166666667,62.2415,7.58,2272426.83164,-1.07494917395102,1.91627847136814
"HRG14 J123659.95+621428.4",189.249791666667,62.2413055555556,7.3444,2201795.7285352,-1.30468509664431,1.91627979931225
"[T2003]  1699",189.233708333333,62.2254166666667,8,2398339.664,-0.665402962019013,1.9162811075661
"MODS wide  7646",189.266046,62.2585486,7.98,2392343.81484,-0.684905162587203,1.9162873306441
"[BIO2015] GNWY-7247220496",189.353,62.3471111111111,7.93,2377354.19194,-0.733660664007682,1.91630231913807
"[BIO2015] GNDZ-6459411163",189.191416666667,62.1878611111111,7.33,2197478.71714,-1.31872668105341,1.91631618360777
"[BIO2015] GNDZ-6445911048",189.185791666667,62.1846666666667,7.49,2245445.51042,-1.16270907650788,1.91633416806128
"MODS wide  1230",189.1479858,62.1515117,7.9,2368360.4182,-0.762913964859967,1.91636923583844
"[BIO2015] GNDZ-6588715094",189.245291666667,62.2526111111111,7.33,2197478.71714,-1.31872668105341,1.91639634516252
"[BIO2015] GNDY-6588615094",189.24525,62.2526111111111,7.49,2245445.51042,-1.16270907650788,1.9163966520173
"MODS wide  2807",189.1757761,62.1867637,7.98,2392343.81484,-0.684905162587203,1.91642355971564
"[BIO2015] GNWZ-6362709594",189.151125,62.1665,7.49,2245445.51042,-1.16270907650788,1.91645639294533
"[BIO2015] GNWY-6362609594",189.151083333333,62.1665,7.66,2296410.22828,-0.996940371678259,1.91645670079782
"[T2003]   989",189.207958333333,62.2253055555556,7.92,2374356.26736,-0.743411764291777,1.91647011301697
"HRG14 J123704.80+621718.8",189.27,62.2886388888889,8.13,2437312.68354,-0.538638658325772,1.91648027475546
"[T2003]   967",189.207458333333,62.2263333333333,7.76,2326389.47408,-0.899429368837305,1.91648137380486
"[BIO2015] GNDY-6406511211",189.169375,62.1891944444444,8.48,2542240.04384,-0.197350148382431,1.91648871979673
"[T2003]   223",189.179791666667,62.2036111111111,8,2398339.664,-0.665402962019013,1.91651801867701
"[BIO2015] GNDY-6357310379",189.148875,62.1771944444444,7.84,2350372.87072,-0.82142056656454,1.91655174458392
"[BIO2015] GNWZ-6221307208",189.092208333333,62.1224444444444,7.33,2197478.71714,-1.31872668105341,1.91656791665304
"[BIO2015] GNWY-6221307208",189.092208333333,62.1224444444444,7.33,2197478.71714,-1.31872668105341,1.91656791665304
"HRG14 J123708.88+621904.9",189.286958333333,62.3180833333333,7.83,2347374.94614,-0.831171666848637,1.916572870685
"[BIO2015] GNWY-7183521367",189.326458333333,62.3601944444444,8.11,2431316.83438,-0.558140858893963,1.91659372063174
"HRG14 J123648.75+621432.9",189.203125,62.2425555555556,7.59,2275424.75622,-1.06519807366693,1.9166328473226
"[T2003]    22",189.164166666667,62.2039444444444,8,2398339.664,-0.665402962019013,1.91663577118732
"[SWM2014] GOODS-N 29049",189.243167,62.285039,7.7681,2328817.7929898,-0.891530977607187,1.91665111496321
"[T2003]   396",189.188666666667,62.2326388888889,7.44,2230455.88752,-1.21146457792836,1.9166663617179
"[T2003]   520",189.193,62.2390833333333,7.76,2326389.47408,-0.899429368837305,1.91668188553094
"[MMC2009c] 702",189.065416666667,62.1120555555556,8.814,2642370.724812,0.128336601106357,1.91668989087377
"JADES-GN NS     1899",189.1977398,62.256964,8.27886,2481939.78883788,-0.393483779496727,1.91677865582726
"HRG14 J123654.03+621710.6",189.225125,62.286292,8.128,2436713.098624,-0.540588878382592,1.91679309638495
"HRG14 J123708.59+622117.9",189.28575,62.3550555555556,7.49,2245445.51042,-1.16270907650788,1.91685450991572
"[BIO2015] GNDY-6542918162",189.226208333333,62.3045,7.41,2221462.11378,-1.24071787878065,1.91691927765025
"[BIO2015] GNDY-6469616570",189.195666666667,62.2825,7.58,2272426.83164,-1.07494917395102,1.91698195339274
"[BIO2015] GNDY-6482917278",189.201208333333,62.2910555555556,7.49,2245445.51042,-1.16270907650788,1.91700416019578
"[OBI2014] GN-z9-1",189.217708333333,62.3117777777778,9.2,2758090.6136,0.504729072072441,1.91703538518519
"HRG14 J123643.03+621633.2",189.17925,62.2759722222222,7.9395,2380202.220291,-0.724397118737791,1.91705475435962
"[BIO2015] GNDY-6476418001",189.1985,62.3000277777778,8.11,2431316.83438,-0.558140858893963,1.91709013754227
"[BIO2015] GNDY-6431416568",189.17975,62.2824444444444,7.75,2323391.5495,-0.9091804691214,1.91709870077933
"[BIO2015] GNDY-6480018111",189.2,62.3030833333333,8.2,2458298.1556,-0.470380956337105,1.91710159631086
"JADES-GN+189.11621+62.22008",189.116208,62.220076,10.45,3132831.1861,1.72361660758437,1.91710830984102
"[BIO2015] GNDY-6306513576",189.127708333333,62.2326666666667,7.93,2377354.19194,-0.733660664007682,1.91711602692461
"[BIO2015] GNDZ-6306413577",189.127666666667,62.2326944444444,7.41,2221462.11378,-1.24071787878065,1.91711653840688
"[BIO2015] GNDY-6492618415",189.20525,62.3115277777778,8.38,2512260.79804,-0.294861151223385,1.91712514910051
"JADES-GN+189.12549+62.23826",189.125491,62.238263,9.58,2872011.74764,0.875270882868068,1.91717351528091
"HRG14 J123642.55+621727.8",189.177291666667,62.2911388888889,7.89,2365362.49362,-0.772665065144064,1.91718076644038
"HRG14 J123645.22+621811.0",189.188333333333,62.3031388888889,7.39,2215466.26462,-1.26022007934884,1.91718782107156
"[BIO2015] GNWY-6200412096",189.0835,62.2026666666667,8.02,2404335.51316,-0.645900761450823,1.91722181802286
"MODS wide  3593",189.1108932,62.2346721,7.43,2227457.96294,-1.22121567821245,1.91725477556136
"[BIO2015] GNWY-6171611449",189.0715,62.1958055555556,7.58,2272426.83164,-1.07494917395102,1.91726005304776
"[BIO2015] GNWZ-6171611449",189.0715,62.1958055555556,7.33,2197478.71714,-1.31872668105341,1.91726005304776
"[BIO2015] GNDY-6349616385",189.145666666667,62.2773611111111,7.58,2272426.83164,-1.07494917395102,1.91731224855825
"JADES-GN+189.10604+62.24204",189.106083333333,62.2420555555556,10.96,3285725.33968,2.22092272207324,1.91734448747602
"[BIO2015] GNDZ-6459719455",189.191541666667,62.3293055555556,7.33,2197478.71714,-1.31872668105341,1.91735675765369
"FIGS GN1 1292",189.157883,62.302372,7.5056,2250122.2727648,-1.14749736006469,1.91740619599808
"JADES-GN+189.07604+62.22072",189.076035,62.220716,9.57,2869013.82306,0.865519782583973,1.91740944833505
"HRG14 J123639.90+621859.4",189.16625,62.316497,7.546,2262233.888068,-1.10810291491695,1.91744849808448
"[BIO2015] GNWY-6093611222",189.039,62.1895,7.41,2221462.11378,-1.24071787878065,1.91745386469877
"JADES-GN+189.08668+62.23957",189.086676,62.239566,10.45,3132831.1861,1.72361660758437,1.9174693232383
"[BIO2015] GNDY-6290616403",189.121083333333,62.2778611111111,7.84,2350372.87072,-0.82142056656454,1.91749696284175
"JADES-GN+189.07357+62.23749",189.073566,62.237487,10.8,3237758.5464,2.06490511752771,1.91755075900989
"JADES-GN+189.05413+62.21795",189.054128,62.21795,10,2997924.58,1.28481709480008,1.91755084088191
"HRG14 J123629.09+621711.0",189.121208333333,62.2864722222222,7.49,2245445.51042,-1.16270907650788,1.91755929375569
"[BIO2015] GNDY-6220415270",189.091833333333,62.2575,8.11,2431316.83438,-0.558140858893963,1.91756295504773
"JADES-GN+189.05971+62.24572",189.059714,62.245717,9.57,2869013.82306,0.865519782583973,1.9177133083179
"[BIO2015] GNDZ-6184415491",189.076833333333,62.2636388888889,7.49,2245445.51042,-1.16270907650788,1.91771856669429
"[BIO2015] GNDY-6184315491",189.076791666667,62.2636388888889,8.02,2404335.51316,-0.645900761450823,1.91771887378729
"JADES-GN+189.07537+62.26988",189.07537,62.269878,11.4,3417634.0212,2.64997113457344,1.91777512457256
"JADES-GN+189.05166+62.25070",189.051657,62.250698,10.34,3099854.01572,1.61635450445932,1.91780925552742
"[BIO2015] GNDY-6120615297",189.05025,62.25825,8.02,2404335.51316,-0.645900761450823,1.9178750016425
"[BIO2015] GNWJ-0408242996",189.017041666667,62.2415555555556,9.5,2848028.351,0.797262080595305,1.91799758084865
"[RER2016] MACSJ0140-0851",24.9942916666667,-5.93666666666667,7.8,2338381.1724,-0.860424967700922,1.94543925517723
"sBoRG 1104+2813   447",165.972,28.2297,7.58,2272426.83164,-1.07494917395102,1.94879789412001
"[TBS2012] 177.9751+54.6979",177.9751,54.6979,8,2398339.664,-0.665402962019013,1.9627719168839
"BoRG 1152+5441 1087",177.9750532,54.6979452,8,2398339.664,-0.665402962019013,1.96277261919468
"[TBS2012] 177.9726+54.6995",177.9726,54.6995,8,2398339.664,-0.665402962019013,1.9628048232561
"[TBS2012] 177.9196+54.6847",177.9196,54.6847,8,2398339.664,-0.665402962019013,1.96322696393127
"[DMD2023] COSMOS-306122",150.711708333333,1.94346944444444,8.76,2626181.93208,0.0756806595722409,1.97746943386786
"COSMOS2015 221160",150.401320833333,1.61678333333333,7.7,2308401.9266,-0.957935970541877,1.97917419859988
"[DMD2023] COSMOS-448864",150.692875,2.15650555555556,8.57,2569221.36506,-0.109590245825573,1.97965924331419
"[BJD2020] UVISTA-266",150.437708333333,1.807925,7.54,2260435.13332,-1.1139535750874,1.98035107315497
"COSMOS2020 Classic  784810",150.447895833333,2.17093611111111,8.19,2455300.23102,-0.4801320566212,1.98345638513999
"REBELS-37",150.632541666667,2.52141666666667,9.07,2719117.59406,0.377964768379201,1.98382165071043
"[SLB2017] UVISTA-Y-3a",150.134683333333,1.74190555555556,8.68,2602198.53544,-0.00232814270052258,1.98428537291295
"[SLB2017] UVISTA-Y-3c",150.134791666667,1.74214722222222,9.29,2785071.93482,0.5924889746293,1.984285932923
"[SLB2017] UVISTA-Y-3b",150.134654166667,1.74207777777778,8.9,2668152.8762,0.212196063549578,1.98428736101342
"COSMOS2020 Classic 1151531",150.552325,2.51269722222222,7.677,2301506.700066,-0.980363501195297,1.98494637422383
"[DMD2023] COSMOS-978389",150.144,1.92150555555556,8.02,2404335.51316,-0.645900761450823,1.98576342128537
"REBELS-24",150.132875,1.96394444444444,9.01,2701130.04658,0.319458166674628,1.98631142130946
"[BJD2020] UVISTA-953",150.484720833333,2.57118055555555,7.64,2290414.37912,-1.01644257224645,1.98648115414831
"[BJD2020] UVISTA-356",150.074541666667,1.88731944444444,7.67,2299408.15286,-0.987189271394164,1.98649390111077
"[KVT2012] 4",150.203291666667,2.1559,7.7,2308401.9266,-0.957935970541877,1.98698222835473
"[SLB2017] UVISTA-Y-14",150.052366666667,1.90791666666667,7.55,2263433.0579,-1.10420247480331,1.98701071175339
"[NHM2017] 29367",150.185868,2.190473,9.763,2926873.767454,1.05371601806702,1.98755298573725
"[NHM2017] 2198",150.192023,2.206551,9.65,2892997.2197,0.943528584856737,1.98760504499891
"[NHM2017] 29511",150.183667,2.196275,9.88,2961949.48504,1.16780389139093,1.98763794445697
"[NHM2017] 30758",150.203972,2.242094,9.503,2848927.728374,0.800187410680533,1.98774480815538
"[NHM2017] 487",150.167878,2.187083,8.757,2625282.554706,0.0727553294870125,1.98779175729006
"[NHM2017] 30874",150.202031,2.246592,9.89,2964947.40962,1.17755499167503,1.98781416289166
"[NHM2017] 440",150.164068,2.186489,8.609,2580913.270922,-0.0715609547175994,1.98784343485552
"[NHM2017] 30562",150.192384,2.234739,9.684,2903190.163272,0.97668232582266,1.98785231370553
"[NHM2017] 6250",150.199932,2.253766,9.15,2743100.9907,0.455973570651965,1.98790985859178
"[NHM2017] 31064",150.200222,2.254435,8.91,2671150.80078,0.221947163833673,1.9879115126695
"[BJD2020] UVISTA-634",150.171583333333,2.20665277777778,7.67,2299408.15286,-0.987189271394164,1.98791180320119
"[NHM2017] 3763",150.180759,2.222849,8.985,2693635.23513,0.295080415964388,1.98791970396139
"[NHM2017] 30745",150.191899,2.241462,9.89,2964947.40962,1.17755499167503,1.98791982363387
"[NHM2017] 31147",150.199721,2.257241,7.6945,2306753.068081,-0.96329907569813,1.98794415224782
"[NHM2017] 6374",150.197298,2.255259,9.958,2985333.296764,1.24386247360688,1.98796265696825
"[NHM2017] 30956",150.193911,2.250128,9.89,2964947.40962,1.17755499167503,1.98796737094998
"[NHM2017] 29790",150.167727,2.207173,9.719,2913682.899302,1.010811176817,1.98797416994832
"[NHM2017] 7271",150.20259,2.266821,8.985,2693635.23513,0.295080415964388,1.98798704228566
"[NHM2017] 29798",150.165187,2.207604,9.695,2906487.88031,0.987408536135167,1.98801604028209
"[NHM2017] 30515",150.17796,2.233224,8.883,2663056.404414,0.195619193066614,1.98805458720276
"[NHM2017] 30276",150.17264,2.224483,9.744,2921177.710752,1.03518892752723,1.98805584450018
"[NHM2017] 3050",150.164807,2.215287,9.62,2884003.44596,0.91427528400445,1.98809061225751
"[NHM2017] 30314",150.170802,2.225911,9.555,2864516.93619,0.85089313215783,1.98809614932373
"[NHM2017] 30682",150.178027,2.239387,7.4,2218464.1892,-1.25046897906474,1.98810882302536
"[NHM2017] 31122",150.187944,2.256368,9.62,2884003.44596,0.91427528400445,1.98811258663705
"[NHM2017] 30051",150.162982,2.216618,9.27,2779076.08566,0.57298677406111,1.98812985349264
"[NHM2017] 1952",150.154665,2.203621,9.89,2964947.40962,1.17755499167503,1.98813776223347
"[NHM2017] 30295",150.166525,2.225155,8.67,2599200.61086,-0.0120792429846176,1.9881533727455
"[DMD2023] COSMOS-334330",150.021958333333,1.98499444444444,7.58,2272426.83164,-1.07494917395102,1.98815879507612
"[NHM2017] 31915",150.20123,2.284249,9.353,2803958.859674,0.653920906419101,1.98816351507944
"[NHM2017] 3518",150.162575,2.219977,8.785,2633676.74353,0.100058410282481,1.98816605855121
"[NHM2017] 3261",150.160096,2.217391,9.902,2968544.919116,1.18925631201594,1.98817996789417
"[NHM2017] 30138",150.158945,2.219484,9.88,2961949.48504,1.16780389139093,1.98821595562493
"[NHM2017] 2712",150.154284,2.211933,9.89,2964947.40962,1.17755499167503,1.9882179959694
"ZFOURGE COSMOS  9173",150.190918,2.2745712,9.8637,2957062.8679746,1.15190959792786,1.98823116710098
"ZFOURGE COSMOS  9454",150.1917572,2.2767324,7.364,2207671.660712,-1.28557294008748,1.9882379675574
"[NHM2017] 29485",150.142957,2.19541,9.89,2964947.40962,1.17755499167503,1.98823930112909
"[NHM2017] 10087",150.205125,2.300565,9.773,2929871.692034,1.06346711835111,1.98825134169774
"[NHM2017] 30790",150.168573,2.243257,9.759,2925674.597622,1.04981557795338,1.9882849857149
"ZFOURGE COSMOS  9564",150.1902618,2.2799981,9.8475,2952206.230155,1.13611281546762,1.98828960386874
"[SLB2017] UVISTA-Y-6",150.052125,2.05013888888889,8.35,2503267.0243,-0.324114452075673,1.9882935735352
"[NHM2017] 233",150.131283,2.182484,8.05,2413329.2869,-0.616647460598535,1.9882980159076
"ZFOURGE COSMOS  8921",150.1846771,2.272856,8.9382,2679604.9480956,0.249445266634823,1.98830920754872
"[NHM2017] 30530",150.160825,2.23349,9.471,2839334.369718,0.768983889771428,1.9883133847109
"[NHM2017] 276",150.130522,2.18335,7.551,2263732.850358,-1.1032273647749,1.98831716946987
