"source_id","ra","dec","parallax","radial_velocity","pmra","pmdec","phot_g_mean_mag","distance","ang_dist_sgra","dist_to_sgra"
5972514657768692736,261.292141486085,-38.8975813794391,0.385877090347451,-1.029696159026,0.0241061731360376,0.320570457883314,15.34522,-0.562319622384332,0.187789725537799,5475.47741272114
5715493717314957312,115.342040541077,-20.5913352187012,0.244883179150966,-1.0223494092608,-0.22957709370857,2.09612476924897,14.977656,-0.425349739639473,2.14838135236164,10786.5623553287
4069371531775548928,269.101229224448,-23.1858487664429,0.085174070475435,-1.01441407364249,-0.778861238669763,-0.72665838311158,16.266293,0.277554243294645,0.109966881033629,3889.3730005202
4096959481115186176,275.923493203995,-16.9308921996094,0.104906116718601,-0.999542588569682,0.191605296858244,0.30824585439268,15.583876,0.074834248456983,0.260048837624434,2734.24009524763
5937864343435931648,251.753518364097,-49.4623314249763,0.431889481396803,-0.99501821059426,-0.222317390075341,-0.989855969555303,15.083807,-0.587664246566211,0.406686329234843,5944.42879569961
2008318121973722880,342.482618142357,59.4838505548908,0.307539074983028,-0.987482798227323,-0.194374554317808,0.525156855586739,12.859891,-0.501721950154507,1.88685316225915,9525.9529874045
4127926435809139200,254.679560635421,-20.6525642163515,0.866040983747049,-0.985442961591655,0.335789913816667,-0.418626738504501,14.072622,-0.694216567084753,0.236025818555939,6882.63216499093
4090739814376441856,273.971659831251,-21.9022784116243,0.588147347885141,-0.977670373382539,0.634963431015315,0.711430952497224,14.768619,-0.644133987588403,0.171813203360847,6331.45633534559
4064679327325754880,273.740357038611,-26.1533083059812,0.228523046810071,-0.957770822651984,-0.874078642291313,-1.12784654891741,16.16057,-0.39851295211513,0.123729953074895,3697.1825945075
4040756634249247744,268.970505409505,-35.0606566932276,1.42428314848694,-0.952050614031728,-0.608114164749578,-1.19940126962293,14.88369,-0.7357617362204,0.112182377376529,7302.72874800922
5523091139635189760,127.524136078066,-43.7632830813717,0.565114913846471,-0.921916635460972,-0.918139804005465,2.43406665437103,15.325605,-0.637772633062446,1.71174882792995,8432.60784580423
3017364441287016448,83.8050668271545,-5.34797921975515,2.48998002247447,-0.913976946090321,0.926811902633339,0.767725033381951,16.673496,-0.763346811215609,2.54037010196532,8334.2818856884
4119850106269248000,266.732732565998,-19.5817349020618,0.918510887848626,-0.907229251916007,0.506888289390598,0.925232223679435,15.105047,-0.700271651370594,0.164592499193876,6928.29198606037
5967322527667976192,251.844186129653,-44.3351499192387,0.224384395420736,-0.90639996575454,0.208059548919084,0.104748066146046,15.636902,-0.391103793964299,0.335312545858817,4065.2964613556
4258590988899617280,281.318032402513,-3.22906969588608,0.318656101243076,-0.88778041821421,0.66519727475238,0.380080385636004,15.742374,-0.512135499163929,0.513325489103161,5487.1363003982
4201851481624812544,289.72144743673,-7.36199350804571,1.00684689256693,-0.879046998326264,0.775377471771072,0.10605624401387,14.773431,-0.709040098466163,0.538031461177085,7165.21967054142
4093882944497820160,272.744972946948,-21.2177237736308,0.569413134507951,-0.874184271596964,1.06694757301351,0.527899174379606,14.270123,-0.638998821266025,0.168700304793374,6275.66823586534
4259452318849524736,280.372990926031,-2.53624023014133,0.173198089577012,-0.872236485725219,-0.0574472723758536,-0.207927963996684,15.526923,-0.27019699739321,0.516881256439327,4126.05394331942
4255188717659773440,281.775630865644,-4.37269197869684,0.39990721324219,-0.866624706270573,0.653616875464489,0.146739900895065,14.732798,-0.57066576724131,0.499466962247291,5927.1607002684
6243825890728699904,242.610216357129,-21.1599881360472,1.0822215029585,-0.864005820572662,1.20477215371858,0.210590818083727,14.76477,-0.715390163355445,0.39954427398366,7157.78334483142
4058293879072627712,261.325332661347,-30.3483590044622,0.404521831570437,-0.851738086725316,0.721310835470204,0.811868501856302,15.196244,-0.573284355762549,0.0806643978238821,5539.56607529966
4144248922128986112,270.072686989466,-16.9823222762496,0.0353025011334346,-0.846813163533906,-0.587682472748629,-1.09274071515894,15.597822,1.80010869030682,0.217902969318119,20588.548294767
4042010253671158784,270.145837045494,-35.1120571612819,0.187275052203416,-0.837860501117022,0.753441518240039,-0.612399496981007,15.172313,-0.310036931296112,0.119943378720822,2773.23041943035
4262617194362711040,286.583005601286,-0.416611564388747,0.393623674673864,-0.833535773784973,-0.321921553795006,0.603952589570406,15.199984,-0.567001420926461,0.601575672706602,6078.00324750441
4271296429869347840,276.46678406769,-1.23720031073614,0.901699207107608,-0.81487476193657,0.735386429558705,-0.238209906381649,15.381432,-0.698408286887546,0.512739125047425,7054.60734872211
4520576263019559936,284.977778522059,21.2677416110109,0.468504984687428,-0.811534811921262,1.27049128844981,0.446029252384191,15.185572,-0.604275822694248,0.931408012092778,6941.01581206703
4067517136668667904,269.58952109244,-24.5445822229852,0.3013077671909,-0.800081644406016,0.478759800149362,0.689898795997554,14.914597,-0.495548879491373,0.0922482788377116,4705.1886446141
3331309439465931776,96.4897743877273,11.9061283654646,0.789885139151033,-0.784588194712105,1.08974020772777,0.684011070882855,14.962097,-0.683996975807406,2.80111095660959,9203.04618555453
4114422543241092096,257.609375597813,-23.1443872379117,0.0708168864382698,-0.771383885806151,-0.745302503171356,-0.643883882091856,15.138271,0.496057398187239,0.17175768960702,6386.71794003436
